Timestamp_ms,SSID,BSSID,RSSI,Channel,SequenceNumber,BeaconInterval,BeaconTimestamp,Encryption,Privacy,ShortPreamble,ShortSlot,RateCount,SupportedRates,ExtRateCount,DSChannel,CountryCode,HasHT,HTChannelWidth,HTStreams,HasExtCap,OUI,VendorName,IsHidden,FrameLength
11155,JVACT5G,F2:A7:31:F9:68:16,-90,1,1281,100,2826856918,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F2:A7:31,Unknown,0,237
11217,JVACT5G,F2:A7:31:F9:68:16,-91,1,1283,100,2826959222,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F2:A7:31,Unknown,0,237
11272,JioFiber_24GH_KRR,A8:88:1F:20:7B:61,-94,1,3056,100,286267187619,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290
11322,JVACT5G,F2:A7:31:F9:68:16,-94,2,1285,100,2827063716,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F2:A7:31,Unknown,0,237
11368,Satz,10:27:F5:5C:C6:A3,-54,2,357,100,805588992411,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
11470,Satz,10:27:F5:5C:C6:A3,-44,2,358,100,805589094798,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
11573,Satz,10:27:F5:5C:C6:A3,-42,3,360,100,805589197201,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
11675,Satz,10:27:F5:5C:C6:A3,-42,3,362,100,805589299590,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
11777,Satz,10:27:F5:5C:C6:A3,-44,3,364,100,805589401995,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
12182,JioFiber-satz,C0:68:CC:6E:74:72,-75,5,674,100,13434266021,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
12386,JioFiber-satz,C0:68:CC:6E:74:72,-75,6,677,100,13434470794,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
12489,JioFiber-satz,C0:68:CC:6E:74:72,-74,6,679,100,13434573198,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
12694,JioFiber-satz,C0:68:CC:6E:74:72,-76,7,683,100,13434777993,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
12746,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-51,7,3702,100,4429005184,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263
14484,JioFiber-Venkat,E8:22:B8:10:0E:BA,-95,1,1533,100,2298893824398,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,E8:22:B8,Unknown,0,289
14647,Satz,10:27:F5:5C:C6:A3,-74,2,402,100,805592270956,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
14747,Satz,10:27:F5:5C:C6:A3,-67,2,404,100,805592371603,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
14851,Satz,10:27:F5:5C:C6:A3,-50,3,406,100,805592475398,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
14952,Satz,10:27:F5:5C:C6:A3,-63,3,407,100,805592576406,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
15054,Satz,10:27:F5:5C:C6:A3,-57,4,408,100,805592678790,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
15151,JioFiber-satz,C0:68:CC:6E:74:72,-85,4,711,100,13437235592,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
15356,JioFiber-satz,C0:68:CC:6E:74:72,-76,5,713,100,13437440407,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
15561,JioFiber-satz,C0:68:CC:6E:74:72,-89,6,715,100,13437645219,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
15663,JioFiber-satz,C0:68:CC:6E:74:72,-78,6,716,100,13437747600,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
15766,JioFiber-satz,C0:68:CC:6E:74:72,-86,6,717,100,13437850016,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
15909,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-60,7,3759,100,4432179584,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263
16011,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-61,7,3761,100,4432281984,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263
17819,Satz,10:27:F5:5C:C6:A3,-65,2,437,100,805595443595,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
17922,Satz,10:27:F5:5C:C6:A3,-57,2,438,100,805595546015,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
17974,Palani,9C:A2:F4:E8:A2:D4,-95,2,2490,100,804720333344,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,2,,1,40,2,1,9C:A2:F4,Unknown,0,236
18024,Satz,10:27:F5:5C:C6:A3,-49,2,439,100,805595648391,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
18127,Satz,10:27:F5:5C:C6:A3,-38,3,440,100,805595750812,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
18229,Satz,10:27:F5:5C:C6:A3,-42,3,441,100,805595853206,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
18838,JioFiber-satz,C0:68:CC:6E:74:72,-73,6,747,100,13440921994,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
18940,JioFiber-satz,C0:68:CC:6E:74:72,-73,6,748,100,13441024393,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
19042,JioFiber-satz,C0:68:CC:6E:74:72,-75,6,749,100,13441126819,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
19186,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-69,7,3805,100,4435456384,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263
19288,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-65,7,3806,100,4435558784,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263
19552,palani-1st floor ,50:91:E3:F7:90:7E,-93,9,182,100,804738765351,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,,1,40,2,1,50:91:E3,Unknown,0,341
19583,,52:91:E3:A7:90:7E,-94,9,183,100,804738765225,WEP,1,0,1,0,,0,0,,0,0,0,0,52:91:E3,Unknown,0,310
19654,palani-1st floor ,50:91:E3:F7:90:7E,-93,9,186,100,804738867680,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,,1,40,2,1,50:91:E3,Unknown,0,341
19756,palani-1st floor ,50:91:E3:F7:90:7E,-94,9,190,100,804738970037,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,,1,40,2,1,50:91:E3,Unknown,0,341
20072,Satz,10:27:F5:5C:C6:A3,-88,11,459,100,805597696502,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
20125,Cctv,50:2B:73:FD:4F:28,-92,11,1192,100,503788749191,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,11,,1,40,2,1,50:2B:73,Unknown,0,276
20178,JVACT1,A4:2B:B0:01:A6:3A,-94,11,3041,100,805620326768,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,A4:2B:B0,Unknown,0,260
20230,Satz,10:27:F5:5C:C6:A3,-87,11,460,100,805597798790,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
20277,Satz,10:27:F5:5C:C6:A3,-92,11,461,100,805597901191,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
20841,JVACT,F0:A7:31:F8:68:16,-92,1,1470,100,2836582762,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F0:A7:31,Unknown,0,235
20884,JVACT5G,F2:A7:31:F9:68:16,-92,1,1471,100,2836584852,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F2:A7:31,Unknown,0,237
20936,JioFiber_24GH_KRR,A8:88:1F:20:7B:61,-91,1,3151,100,286276813195,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290
20989,JVACT,F0:A7:31:F8:68:16,-92,1,1472,100,2836685163,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F0:A7:31,Unknown,0,235
21042,JioFiber_24GH_KRR,A8:88:1F:20:7B:61,-90,1,3152,100,286276915614,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290
21104,ABFAMILY,04:AB:08:31:B0:12,-92,1,1934,100,512100864421,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,04:AB:08,Unknown,0,281
