Timestamp_ms,SSID,BSSID,RSSI,Channel,SequenceNumber,BeaconInterval,BeaconTimestamp,Encryption,Privacy,ShortPreamble,ShortSlot,RateCount,SupportedRates,ExtRateCount,DSChannel,CountryCode,HasHT,HTChannelWidth,HTStreams,HasExtCap,OUI,VendorName,IsHidden,FrameLength
62060,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-82,7,3265,100,2343117184,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263
62397,Cctv,50:2B:73:FD:4F:28,-90,10,1130,100,501696000391,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,11,,1,40,2,1,50:2B:73,Unknown,0,276
62499,Cctv,50:2B:73:FD:4F:28,-89,10,1131,100,501696102791,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,11,,1,40,2,1,50:2B:73,Unknown,0,276
62542,JVACT1,A4:2B:B0:01:A6:3A,-91,10,3085,100,803527680992,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,A4:2B:B0,Unknown,0,260
62602,Cctv,50:2B:73:FD:4F:28,-89,11,1132,100,501696205200,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,11,,1,40,2,1,50:2B:73,Unknown,0,276
62644,Sekar,3C:84:6A:7B:AF:FE,-94,11,2743,100,294720307559,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,3C:84:6A,Unknown,0,259
62697,JVACT1,A4:2B:B0:01:A6:3A,-89,11,3086,100,803527783393,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,A4:2B:B0,Unknown,0,260
62748,SanD-JioFiber,BA:A9:15:4E:AF:EE,-86,11,1982,100,802622873991,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,11,IN,1,40,2,1,BA:A9:15,Unknown,0,233
62801,Cctv,50:2B:73:FD:4F:28,-88,11,1133,100,501696307582,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,11,,1,40,2,1,50:2B:73,Unknown,0,276
62854,JVACT1,A4:2B:B0:01:A6:3A,-90,11,3087,100,803527885820,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,A4:2B:B0,Unknown,0,260
62897,SanD-JioFiber,BA:A9:15:4E:AF:EE,-87,11,1983,100,802622976411,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,11,IN,1,40,2,1,BA:A9:15,Unknown,0,233
62960,Cctv,50:2B:73:FD:4F:28,-86,11,1134,100,501696410000,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,11,,1,40,2,1,50:2B:73,Unknown,0,276
63013,JVACT1,A4:2B:B0:01:A6:3A,-92,12,3089,100,803528090574,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,A4:2B:B0,Unknown,0,260
63065,SanD-JioFiber,BA:A9:15:4E:AF:EE,-92,12,1985,100,802623181214,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,11,IN,1,40,2,1,BA:A9:15,Unknown,0,233
63108,JVACT1,A4:2B:B0:01:A6:3A,-90,12,3090,100,803528192973,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,A4:2B:B0,Unknown,0,260
63161,SanD-JioFiber,BA:A9:15:4E:AF:EE,-89,12,1986,100,802623283591,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,11,IN,1,40,2,1,BA:A9:15,Unknown,0,233
63214,Cctv,50:2B:73:FD:4F:28,-89,12,1137,100,501696717200,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,11,,1,40,2,1,50:2B:73,Unknown,0,276
63344,JioFiber_24GH_KRR,A8:88:1F:20:7B:61,-85,1,1726,100,284184269272,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290
63387,VKS_4G_1,60:A4:B7:D0:B1:75,-88,1,239,100,38191411547,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,60:A4:B7,Unknown,0,238
63429,JVACT,F0:A7:31:F8:68:16,-74,1,1572,100,744141150,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F0:A7:31,Unknown,0,235
63482,JVACT5G,F2:A7:31:F9:68:16,-74,1,1573,100,744143240,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F2:A7:31,Unknown,0,237
63535,JioFiber_24GH_KRR,A8:88:1F:20:7B:61,-87,1,1727,100,284184371626,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290
63595,JioFiber-3TFFK_EXT,8C:90:2D:3C:03:B3,-96,1,2237,100,603480166810,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,0,8C:90:2D,Unknown,0,224
63647,Satz,10:27:F5:5C:C6:A3,-85,1,2742,100,803506074013,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
63701,JioFiber_24GH_KRR,A8:88:1F:20:7B:61,-85,1,1728,100,284184474861,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290
63743,JioFiber-3TFFK_EXT,8C:90:2D:3C:03:B3,-95,1,2238,100,603480269196,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,0,8C:90:2D,Unknown,0,224
63796,VKS_4G_1,60:A4:B7:D0:B1:75,-90,1,241,100,38191616349,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,60:A4:B7,Unknown,0,238
63859,JioFiber-3TFFK,E8:22:B8:12:3E:9A,-94,1,367,100,803463066027,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,E8:22:B8,Unknown,0,287
63903,JVACT5G,F2:A7:31:F9:68:16,-82,2,1579,100,744450624,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F2:A7:31,Unknown,0,237
63955,JioFiber_24GH_KRR,A8:88:1F:20:7B:61,-87,2,1730,100,284184678800,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290
64008,JVACT,F0:A7:31:F8:68:16,-76,2,1580,100,744550748,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F0:A7:31,Unknown,0,235
64050,JVACT5G,F2:A7:31:F9:68:16,-82,2,1581,100,744552838,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F2:A7:31,Unknown,0,237
64111,.,9C:A2:F4:D7:B6:BF,-90,3,1942,100,700009984425,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,3,,1,40,2,1,9C:A2:F4,Unknown,0,376
64164,Athidi 1,9E:A2:F4:17:B6:BF,-90,3,1943,100,700009984420,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,3,,1,40,2,1,9E:A2:F4,Unknown,0,286
64185,,9E:A2:F4:27:B6:BF,-92,3,1944,100,700009989104,WEP,1,0,1,0,,0,0,,0,0,0,0,9E:A2:F4,Unknown,0,334
64238,Satz,10:27:F5:5C:C6:A3,-78,4,2750,100,803506790794,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
64293,Satz,10:27:F5:5C:C6:A3,-85,4,2751,100,803506893191,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
64380,JioFiber-satz,C0:68:CC:6E:74:72,-84,5,3511,100,11351450018,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
64435,babu_5G,CA:78:C9:FE:B1:30,-80,5,139,100,9782784398,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,CA:78:C9,Unknown,0,227
64478,Airtel__dontuse,30:BD:13:27:87:96,-80,5,2860,100,180408217648,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,IN,1,20,2,1,30:BD:13,Unknown,0,311
64531,JioFiber-satz,C0:68:CC:6E:74:72,-84,5,3512,100,11351552405,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
64584,babu_5G,CA:78:C9:FE:B1:30,-81,5,149,100,9782886790,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,CA:78:C9,Unknown,0,227
64635,suresh4G,CA:78:C9:FE:B1:3C,-81,5,150,100,9782888844,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,CA:78:C9,Unknown,0,228
64687,Airtel__dontuse,30:BD:13:27:87:96,-80,5,2861,100,180408320039,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,IN,1,20,2,1,30:BD:13,Unknown,0,311
64741,JioFiber-satz,C0:68:CC:6E:74:72,-84,6,3513,100,11351654814,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
64783,suresh4G,CA:78:C9:FE:B1:3C,-83,6,156,100,9782991226,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,CA:78:C9,Unknown,0,228
64836,Airtel__dontuse,30:BD:13:27:87:96,-81,6,2862,100,180408422448,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,IN,1,20,2,1,30:BD:13,Unknown,0,311
64887,JioFiber-satz,C0:68:CC:6E:74:72,-83,6,3514,100,11351757225,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
64941,suresh4G,CA:78:C9:FE:B1:3C,-82,6,158,100,9783093626,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,CA:78:C9,Unknown,0,228
64983,Airtel__dontuse,30:BD:13:27:87:96,-83,6,2863,100,180408524830,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,IN,1,20,2,1,30:BD:13,Unknown,0,311
65036,JioFiber-satz,C0:68:CC:6E:74:72,-82,6,3515,100,11351859597,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
65088,Charleshome_4g,60:A4:B7:D0:B1:81,-94,6,1600,100,17850880363,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,60:A4:B7,Unknown,0,244
65140,babu_5G,CA:78:C9:FE:B1:30,-82,7,161,100,9783296390,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,CA:78:C9,Unknown,0,227
65193,JioFiber-CqkfQ,9A:78:C9:62:4F:27,-90,7,3597,100,803503514010,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,9A:78:C9,Unknown,0,234
65246,JioFiber-satz,C0:68:CC:6E:74:72,-84,7,3517,100,11352064417,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
65288,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-83,7,3300,100,2346291584,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263
65584,JVACT1,A4:2B:B0:01:A6:3A,-91,10,3115,100,803530752956,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,A4:2B:B0,Unknown,0,260
65674,Cctv,50:2B:73:FD:4F:28,-89,10,1162,100,501699277191,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,11,,1,40,2,1,50:2B:73,Unknown,0,276
65716,JVACT1,A4:2B:B0:01:A6:3A,-90,10,3116,100,803530855389,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,A4:2B:B0,Unknown,0,260
65769,SanD-JioFiber,BA:A9:15:4E:AF:EE,-87,10,2016,100,802625946010,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,11,IN,1,40,2,1,BA:A9:15,Unknown,0,233
65847,SanD-JioFiber,BA:A9:15:4E:AF:EE,-87,11,2017,100,802626048416,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,11,IN,1,40,2,1,BA:A9:15,Unknown,0,233
65900,Cctv,50:2B:73:FD:4F:28,-88,11,1164,100,501699482009,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,11,,1,40,2,1,50:2B:73,Unknown,0,276
65962,Sekar,3C:84:6A:7B:AF:FE,-95,11,2775,100,294723584330,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,3C:84:6A,Unknown,0,259
66014,SanD-JioFiber_EXT,8C:90:2D:3B:B6:5A,-91,11,165,100,3058688407,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,20,2,0,8C:90:2D,Unknown,0,223
66057,JVACT1,A4:2B:B0:01:A6:3A,-90,11,3118,100,803531060169,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,A4:2B:B0,Unknown,0,260
66110,SanD-JioFiber,BA:A9:15:4E:AF:EE,-86,11,2018,100,802626150813,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,11,IN,1,40,2,1,BA:A9:15,Unknown,0,233
66162,Cctv,50:2B:73:FD:4F:28,-86,11,1165,100,501699584391,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,11,,1,40,2,1,50:2B:73,Unknown,0,276
66225,Cctv,50:2B:73:FD:4F:28,-87,11,1166,100,501699686782,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,11,,1,40,2,1,50:2B:73,Unknown,0,276
66268,Sekar,3C:84:6A:7B:AF:FE,-95,11,2777,100,294723789129,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,3C:84:6A,Unknown,0,259
66320,SanD-JioFiber_EXT,8C:90:2D:3B:B6:5A,-92,11,167,100,3058893964,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,20,2,0,8C:90:2D,Unknown,0,223
66362,JVACT1,A4:2B:B0:01:A6:3A,-87,11,3120,100,803531265725,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,A4:2B:B0,Unknown,0,260
66416,SanD-JioFiber,BA:A9:15:4E:AF:EE,-88,12,2021,100,802626458016,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,11,IN,1,40,2,1,BA:A9:15,Unknown,0,233
66477,Cctv,50:2B:73:FD:4F:28,-89,12,1168,100,501699891600,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,11,,1,40,2,1,50:2B:73,Unknown,0,276
66530,JVACT1,A4:2B:B0:01:A6:3A,-88,12,3122,100,803531469770,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,A4:2B:B0,Unknown,0,260
66572,SanD-JioFiber,BA:A9:15:4E:AF:EE,-86,12,2022,100,802626560391,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,11,IN,1,40,2,1,BA:A9:15,Unknown,0,233
66641,VKS_4G_1,60:A4:B7:D0:B1:75,-89,1,271,100,38194688317,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,60:A4:B7,Unknown,0,238
66694,JioFiber-3TFFK,E8:22:B8:12:3E:9A,-94,1,400,100,803466138010,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,E8:22:B8,Unknown,0,287
66745,JVACT,F0:A7:31:F8:68:16,-73,1,1636,100,747417914,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F0:A7:31,Unknown,0,235
66788,JVACT5G,F2:A7:31:F9:68:16,-82,1,1637,100,747420004,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F2:A7:31,Unknown,0,237
66851,JioFiber_24GH_KRR,A8:88:1F:20:7B:61,-86,1,1762,100,284187648534,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290
66894,Satz,10:27:F5:5C:C6:A3,-84,1,2777,100,803509350805,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
66947,JioFiber-3TFFK,E8:22:B8:12:3E:9A,-93,1,401,100,803466240412,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,E8:22:B8,Unknown,0,287
67006,JVACT,F0:A7:31:F8:68:16,-73,1,1638,100,747520317,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F0:A7:31,Unknown,0,235
67059,JioFiber_24GH_KRR,A8:88:1F:20:7B:61,-86,2,1764,100,284187853219,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290
67112,Satz,10:27:F5:5C:C6:A3,-83,2,2779,100,803509555607,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
67164,Satz,10:27:F5:5C:C6:A3,-82,2,2780,100,803509658014,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
67207,VKS_4G_1,60:A4:B7:D0:B1:75,-90,2,275,100,38195097914,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,60:A4:B7,Unknown,0,238
67270,JVACT,F0:A7:31:F8:68:16,-75,2,1644,100,747827515,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F0:A7:31,Unknown,0,235
67312,JVACT5G,F2:A7:31:F9:68:16,-82,2,1645,100,747829604,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F2:A7:31,Unknown,0,237
67365,Satz,10:27:F5:5C:C6:A3,-81,2,2781,100,803509760416,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
67419,.,9C:A2:F4:D7:B6:BF,-93,3,2132,100,700013261208,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,3,,1,40,2,1,9C:A2:F4,Unknown,0,376
67471,Athidi 1,9E:A2:F4:17:B6:BF,-91,3,2133,100,700013261212,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,3,,1,40,2,1,9E:A2:F4,Unknown,0,286
67502,,9E:A2:F4:27:B6:BF,-92,3,2134,100,700013261225,WEP,1,0,1,0,,0,0,,0,0,0,0,9E:A2:F4,Unknown,0,334
67554,.,9C:A2:F4:D7:B6:BF,-91,3,2138,100,700013363618,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,3,,1,40,2,1,9C:A2:F4,Unknown,0,376
67608,Satz,10:27:F5:5C:C6:A3,-86,4,2784,100,803510067596,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
67660,Satz,10:27:F5:5C:C6:A3,-85,4,2785,100,803510169994,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
67703,babu_5G,CA:78:C9:FE:B1:30,-79,5,215,100,9786061197,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,CA:78:C9,Unknown,0,227
67763,suresh4G,CA:78:C9:FE:B1:3C,-80,5,216,100,9786063242,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,CA:78:C9,Unknown,0,228
67815,Airtel__dontuse,30:BD:13:27:87:96,-79,5,2892,100,180411494430,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,IN,1,20,2,1,30:BD:13,Unknown,0,311
67858,babu_5G,CA:78:C9:FE:B1:30,-80,5,217,100,9786164313,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,CA:78:C9,Unknown,0,227
67911,suresh4G,CA:78:C9:FE:B1:3C,-79,5,218,100,9786166350,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,CA:78:C9,Unknown,0,228
67953,Airtel__dontuse,30:BD:13:27:87:96,-79,5,2893,100,180411596848,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,IN,1,20,2,1,30:BD:13,Unknown,0,311
68027,JioFiber-satz,C0:68:CC:6E:74:72,-83,6,3545,100,11354931599,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
68069,Charleshome_4g,60:A4:B7:D0:B1:81,-91,6,1660,100,17853952328,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,60:A4:B7,Unknown,0,244
68122,Charleshome_5g,62:A4:B7:D1:B1:81,-91,6,1661,100,17853954490,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,62:A4:B7,Unknown,0,244
