Timestamp_ms,SSID,BSSID,RSSI,Channel,SequenceNumber,BeaconInterval,BeaconTimestamp,Encryption,Privacy,ShortPreamble,ShortSlot,RateCount,SupportedRates,ExtRateCount,DSChannel,CountryCode,HasHT,HTChannelWidth,HTStreams,HasExtCap,OUI,VendorName,IsHidden,FrameLength
4827,JVACT,F0:A7:31:F8:68:16,-95,1,756,100,2800026026,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F0:A7:31,Unknown,0,235
4891,JioFiber_24GH_KRR,A8:88:1F:20:7B:61,-98,1,2776,100,286240256594,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290
4934,JVACT,F0:A7:31:F8:68:16,-93,2,758,100,2800128326,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F0:A7:31,Unknown,0,235
4987,JVACT5G,F2:A7:31:F9:68:16,-93,2,759,100,2800130416,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F2:A7:31,Unknown,0,237
5029,Satz,10:27:F5:5C:C6:A3,-71,2,74,100,805562061215,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
5185,Satz,10:27:F5:5C:C6:A3,-52,3,78,100,805562266002,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
5287,Satz,10:27:F5:5C:C6:A3,-55,3,79,100,805562368408,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
5390,Satz,10:27:F5:5C:C6:A3,-58,3,80,100,805562470798,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
5492,Satz,10:27:F5:5C:C6:A3,-57,4,82,100,805562573200,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
5691,JioFiber-satz,C0:68:CC:6E:74:72,-87,5,383,100,13407232412,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
5999,JioFiber-satz,C0:68:CC:6E:74:72,-85,6,387,100,13407539614,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
6101,JioFiber-satz,C0:68:CC:6E:74:72,-82,6,389,100,13407642186,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
6244,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-70,7,3382,100,4401971584,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263
6306,JioFiber-satz,C0:68:CC:6E:74:72,-86,7,393,100,13407846841,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
8155,Satz,10:27:F5:5C:C6:A3,-52,2,113,100,805565235591,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
8257,Satz,10:27:F5:5C:C6:A3,-54,2,114,100,805565337991,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
8359,Satz,10:27:F5:5C:C6:A3,-62,2,115,100,805565440415,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
8462,Satz,10:27:F5:5C:C6:A3,-60,3,116,100,805565542791,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
8564,Satz,10:27:F5:5C:C6:A3,-68,3,117,100,805565645213,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
8667,Satz,10:27:F5:5C:C6:A3,-70,4,118,100,805565747608,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
8770,Satz,10:27:F5:5C:C6:A3,-45,4,119,100,805565850777,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
8871,Satz,10:27:F5:5C:C6:A3,-47,4,120,100,805565952415,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
9157,JioFiber-CqkfQ,9A:78:C9:62:4F:27,-95,6,210,100,805562163591,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,9A:78:C9,Unknown,0,234
9210,JioFiber-satz,C0:68:CC:6E:74:72,-79,6,429,100,13410714001,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
9260,JioFiber-CqkfQ,9A:78:C9:62:4F:27,-91,6,211,100,805562265999,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,9A:78:C9,Unknown,0,234
9313,JioFiber-satz,C0:68:CC:6E:74:72,-78,6,430,100,13410816405,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
9375,VKS_4G,FC:7A:58:1B:1B:9A,-90,6,3274,100,546110259599,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,FC:7A:58,Unknown,0,356
9429,JioFiber-satz,C0:68:CC:6E:74:72,-78,6,431,100,13410918816,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
9480,JioFiber-satz,C0:68:CC:6E:74:72,-83,7,432,100,13411021218,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
9533,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-64,7,3440,100,4405248384,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263
9583,JioFiber-satz,C0:68:CC:6E:74:72,-84,7,433,100,13411123613,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
9633,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-64,7,3442,100,4405350784,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263
10510,Satz,10:27:F5:5C:C6:A3,-92,11,137,100,805567590810,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
11169,ABFAMILY,04:AB:08:31:B0:12,-93,1,1633,100,512070451595,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,04:AB:08,Unknown,0,281
11282,ABFAMILY,04:AB:08:31:B0:12,-96,1,1634,100,512070553996,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,04:AB:08,Unknown,0,281
11324,JVACT5G,F2:A7:31:F9:68:16,-92,1,883,100,2806479215,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F2:A7:31,Unknown,0,237
11388,JioFiber_24GH_KRR,A8:88:1F:20:7B:61,-93,1,2845,100,286246707623,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290
11441,ABFAMILY,04:AB:08:31:B0:12,-93,1,1635,100,512070656409,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,04:AB:08,Unknown,0,281
11534,Satz,10:27:F5:5C:C6:A3,-48,2,147,100,805568614809,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
11740,Satz,10:27:F5:5C:C6:A3,-68,3,150,100,805568820786,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
11841,Satz,10:27:F5:5C:C6:A3,-64,3,151,100,805568922006,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
11944,Satz,10:27:F5:5C:C6:A3,-65,4,152,100,805569024391,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
12046,Satz,10:27:F5:5C:C6:A3,-44,4,153,100,805569126799,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
12143,JioFiber-satz,C0:68:CC:6E:74:72,-84,4,458,100,13413683605,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
12245,JioFiber-satz,C0:68:CC:6E:74:72,-80,5,459,100,13413786025,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
12401,,FE:7A:58:1B:1B:9A,-95,6,3335,100,546113333712,WEP,1,0,1,0,,0,0,,0,0,0,0,FE:7A:58,Unknown,0,320
12460,JioFiber-satz,C0:68:CC:6E:74:72,-79,6,461,100,13413990814,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
12529,VKS_4G,FC:7A:58:1B:1B:9A,-93,6,3336,100,546113434014,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,FC:7A:58,Unknown,0,356
12571,JioFiber-CqkfQ,9A:78:C9:62:4F:27,-94,6,243,100,805565542807,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,9A:78:C9,Unknown,0,234
12624,JioFiber-satz,C0:68:CC:6E:74:72,-82,6,462,100,13414093226,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
12695,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-66,7,3486,100,4408422784,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263
12757,JioFiber-satz,C0:68:CC:6E:74:72,-84,7,464,100,13414298005,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
12810,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-68,7,3487,100,4408525184,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263
12859,JioFiber-satz,C0:68:CC:6E:74:72,-84,7,465,100,13414400395,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
12913,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-69,8,3488,100,4408627584,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263
13732,Cctv,50:2B:73:FD:4F:28,-92,11,929,100,503761818000,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,11,,1,40,2,1,50:2B:73,Unknown,0,276
13834,Cctv,50:2B:73:FD:4F:28,-93,11,930,100,503761920400,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,11,,1,40,2,1,50:2B:73,Unknown,0,276
14708,Satz,10:27:F5:5C:C6:A3,-64,2,179,100,805571789217,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
14913,Satz,10:27:F5:5C:C6:A3,-69,3,181,100,805571993992,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
15015,Satz,10:27:F5:5C:C6:A3,-57,3,182,100,805572096410,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
15118,Satz,10:27:F5:5C:C6:A3,-59,3,183,100,805572198805,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
15323,Satz,10:27:F5:5C:C6:A3,-55,4,185,100,805572403613,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
15522,JioFiber-satz,C0:68:CC:6E:74:72,-80,5,491,100,13417062811,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
15624,JioFiber-satz,C0:68:CC:6E:74:72,-79,5,492,100,13417165211,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
15711,JioFiber-CqkfQ,9A:78:C9:62:4F:27,-93,6,277,100,805568717212,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,9A:78:C9,Unknown,0,234
15764,JioFiber-satz,C0:68:CC:6E:74:72,-80,6,493,100,13417267751,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
15829,JioFiber-satz,C0:68:CC:6E:74:72,-76,6,494,100,13417370028,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
15972,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-70,7,3518,100,4411699584,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263
16074,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-70,7,3519,100,4411801984,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263
16136,JioFiber-satz,C0:68:CC:6E:74:72,-87,7,497,100,13417677224,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
16189,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-74,8,3520,100,4411904384,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263
